"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10"
"1",0.00637606111576166,-0.0883425122034071,-0.0551268756064275,0.0682003084251527,-0.0480581186579349,-0.0540204643197572,-0.0161546782318239,-0.00282124652928758,-0.0132525893062951,0.0246981924130696
"2",-0.0853916179061714,-0.0299821164925081,0.039796548509152,0.028208535033922,-0.0331077652335903,-0.0209262062614136,-0.0224324137565005,-0.0316213074395438,0.014154940176583,0.0226920597061142
"3",-0.0582358326409415,0.0582621622189805,-0.0300263896173694,0.0510321923584972,-0.0844073796005857,-0.0316832231992051,-0.0405110606623011,0.0235112763218892,0.00097193124019006,-0.0305278089098002
"4",0.0161253717134319,-0.0827399340162286,0.0380504027016429,-0.0550046815475085,-0.052213325993026,0.0208430101853594,-0.142548322572482,0.064249360353191,-0.0228080152629169,-0.0324711787363665
"5",-0.0150810893928899,-0.0734529775303065,0.0920409074333908,0.0337150172154414,-0.035359673984593,-0.112675883156781,0.0248748744542661,-0.0146356632357368,0.0365600442196306,-0.020969439747404
"6",-0.0419778951895811,0.0577339287857124,-0.0718145925452157,0.0797623473315944,-0.0391652257622051,-0.0203422917306221,-0.00464268112717454,-0.0209620313903013,-0.0170683255980089,-0.0194885014146005
"7",0.0689992156564948,-0.0143496409256778,-0.0656930911381678,0.00462583086103795,-0.0177036806849387,-0.0296350466024175,-0.0132390799924625,-0.0209434943344081,-0.0445105435849828,-0.0244010541403152
"8",0.00276668653386331,-0.0602950679999799,0.043711200187086,0.0151648712746971,-0.0401606824617326,-0.0295533891205401,-0.134592663902504,-0.0688959542758734,0.00224558327887806,-0.0236958591957842
"9",0.0207832258094689,-0.00617216018838042,0.00785619088797136,-0.0274772993666973,-0.00331544802459064,-0.123470601070851,-0.0908972738672226,-0.0328214741269057,0.173640514974455,0.029221699477847
"10",0.0627307547581978,-0.0596222388820544,0.0361959793370762,-0.0354093731257556,-0.0504434369608346,-0.0937587891551813,0.0261578718545098,0.0161215957082697,-0.0088476871082449,-0.027992444557921
"11",-0.092192641287158,-0.0142351319639575,0.00614419066741319,0.0193895568115726,-0.0285721509472598,-0.0271017507729681,-0.01077761452176,-0.0295289627001761,0.0147265427857573,0.0128479154492017
"12",0.04865311212273,-0.0605538260274463,-0.00409880446453009,-0.109258987319031,0.00329865614648326,0.0575088727893167,-0.00540335828623185,-0.0287431647489403,0.0411930258684802,-0.0225622580157667
"13",0.0557163556912133,-0.042174957949186,0.00032173392606261,-0.106952876135743,-0.0149727283747276,-0.0431801222740969,-0.0237523437262677,-0.00865122570881273,0.0449527706878031,-0.00925083923035175
"14",0.0494858457256525,-0.000797170496075982,-0.00537046139799817,0.0839634587561885,-0.0878272998138917,-0.0420804295265915,-0.0133486137530403,-0.0905383708133372,-0.0287161970574932,-0.0377461232086213
"15",0.0505216035663354,-0.0163118409890939,0.0922800572085736,0.0156146332163104,-0.0424699990191563,0.0228009523485951,-0.0179509081802712,-0.066864361768545,-0.0383442864920262,-0.077810274360207
"16",0.0577265163081591,0.0505212388973175,0.0377357319169206,-0.0932201745865993,0.0257552627570139,-0.0692719451239252,-0.0316046192487193,0.0197981132270419,-0.0118793791415108,-0.042801290371625
"17",0.036786000851606,-0.0365681540371245,-0.0273573026417734,0.00309031728633448,0.0733390086860222,-0.0382534119896507,-0.0893693467961027,0.00257182713718596,0.0815055052552822,0.115366365583315
"18",0.0349790730546954,-0.074028679214019,-0.0573362741309018,-0.0760648922793604,-0.0388672866397265,-0.0442747721409709,0.0757212175768325,-0.0179864504116842,-0.00502876091203532,0.0180255138669481
"19",0.0884305692996376,0.032227097410667,-0.0126888161000908,-0.0166277903729917,0.0184330243727876,-0.0466437705567962,-0.00852571945340884,0.0340045287052467,-0.0124272600984538,-0.0566901178449009
"20",-0.0248198841338313,-0.0811157586867408,-0.0156715230317731,-0.0360415143829109,0.0700922128267853,-0.077200733949354,-0.0471623421640117,0.0882299403605944,-0.0462317385357614,0.00509009374286576
"21",-0.0766940299730206,-0.0612944580125605,0.00878333373293148,-0.0321045434607373,0.0539329963610733,0.000813597224541941,0.0122122608865178,-0.0383100811456905,-0.0263842898445976,-0.0368957402705786
"22",-0.043383886037671,-0.0740435009456046,-0.00780851201726295,-0.0581614757771372,0.0412959421843405,-0.0768422741287252,0.0416045112253718,-0.0185945108791576,-0.056852323581365,0.0581809994340479
"23",-0.0415946527605176,0.0400098290572839,-0.0412045911307757,-0.0521913568749773,-0.0922027423563632,0.0169505272941195,-0.125735275366789,0.0836009946191406,0.0280426208649117,-0.00663983801335419
"24",-0.011079422327326,0.0167001543552469,0.0247868934490691,-0.0778558843447191,0.0607863485506879,-0.134597355182439,-0.0483074141700198,0.0822240609435268,0.0313850708705118,-0.0280350446393148
"25",-0.0671462881169172,-0.0734888875502536,0.0370805168554537,-0.0586861006850771,0.0366013843528715,-0.0356576937728868,0.0114262513341028,0.0127028671223864,-0.00787499503928057,0.00538303874097227
"26",0.0528822080067256,0.0278686629018851,-0.0429009635617726,-0.0906405927697398,0.071784766856175,-0.0167288567183244,-0.0230847088881915,0.0261593356830943,-0.0818346144653012,0.0108655625284893
"27",0.0491913845312559,0.0185649907897762,-0.008538460786394,-0.0435869826069539,-0.0264623173202702,-0.124287049992902,0.0175534389185879,0.126516489883145,0.00232299307942126,0.036114885643909
"28",0.0824541869798145,-0.0425931457658823,-0.0197346686133317,-0.0105978666691609,-0.00164247146604307,-0.0493285236313718,-0.0104904807443879,-0.000492770440405976,-0.0347846614471478,-0.0218423276634367
"29",0.0117669578523153,0.0877756919848752,-0.064280485609681,0.0386636331934489,0.0272154574472821,-0.00129341596064415,-0.0674746461501506,0.0314342102870148,-0.0511251759405135,0.0504689514361916
"30",-0.0853200447372284,-0.0167841681275272,0.0314989329013427,-0.0163521553855324,-0.0269296242017924,0.0254805474506217,-0.053013619617625,-0.0211034285816192,-0.0191577533084713,0.0421750427185232
"31",0.0632227606468575,-0.0488501769394697,-0.00950833554148276,-0.0616807366078681,0.065112015196751,0.0881687828296028,0.0292442853715412,-0.0110700980355775,-0.0122960103819247,0.0408526681695477
"32",0.0554553485842407,-0.0326644990187787,0.0121599174509984,-0.0845715617669313,0.0156454534850171,0.0883132830949708,-0.0446819513000659,0.00528302950625941,-0.0453607407063135,0.0597549839334832
"33",-0.0233064535981892,-0.00244838927148919,-0.125544790654464,-0.019330369901163,0.00675158166637931,-0.0192259395628156,0.0250267282043126,-0.0353831783671562,-0.0357756998076109,0.0030898774514623
"34",-0.027543504918253,0.0154950684304105,0.0049617408035174,-0.0607078290332459,0.122757263131785,0.0883717275049162,-0.0709406432239851,-0.00291192276464737,-0.101037394039206,0.060951641399092
"35",0.0236083977378137,-0.0782960597438632,0.0331778404076172,-0.0727672789505052,0.0874318773145678,0.0218477461995813,-0.0173239771777216,0.0416995368140802,-0.0745925481326651,-0.000881570818010902
"36",0.0835186122923156,0.0195612893242105,-0.0161164279318184,0.018651920389405,0.0359217933725528,-0.00122747999792433,-0.0677851225130217,-0.016033598422251,0.0255521544232334,-0.026037030252811
"37",0.0560439513542403,-0.0764116053877492,-0.0588722886233691,0.00378297859564462,-0.0204819376823418,0.0662284242418415,0.0257538270921213,-0.0518563492140823,0.044058480209977,0.0295086633919827
"38",0.0402676948334361,-0.0529937948307381,0.00437449928101984,0.0267137000723928,0.0465499533189465,0.0127624304480179,0.0113116459699805,0.101321344203564,-0.0188148496464288,-0.0222309875555595
"39",-0.0158535696007124,-0.0138618526051446,0.0777914542338416,0.078373059137238,-0.0494626018773787,-0.0253769269185387,-0.0329007387172734,-0.0561168486745307,0.0936563554375171,-0.00863431018217461
"40",0.066663952769711,-0.0733903355922555,-0.0379064909858061,0.0384240055553698,-0.00507010617467538,0.0363544821964624,0.0047077188657165,-0.0639502500065253,-0.0173193746082853,-0.0271675660602954
"41",0.0370351550395685,-0.00522964989984292,-0.0163251649968163,-0.088460384652803,0.0194071462954738,0.126899852843539,0.0421108743035151,0.00609004322148805,0.0610800583141425,-0.090140402257524
"42",-0.062991483957972,-0.0422538212151687,0.0221553869084311,-0.0179458523511945,-0.0562749615366658,0.0257725248221082,-0.104985547457703,0.0613545762994755,0.0831886585881645,-0.0070472417698849
"43",-0.00217524296858702,-0.0949460483277223,0.0998429691609011,-0.00635556307841801,0.0415486158048149,-0.0282318537422855,0.0271360961054001,-0.0150197666355806,-0.00441490796971344,-0.00936684917266009
"44",0.0783343048444591,0.0041429228476531,0.0225698753854958,-0.0345393272887793,-0.0012680501040559,-0.0355220923878968,0.0156230019431349,0.100457225469932,-0.00406628241941666,0.0243219356931874
"45",0.0416447757788463,-0.0707219157140777,-0.0859052580677701,0.00137291214160547,0.0272916880225989,0.0245101058584122,-0.0140066892411189,-0.0540967797501949,0.0416913896419037,0.0395780912455089
"46",0.000508708218061768,-0.0259830314657748,0.124913057412655,-0.0100467081352394,-0.0566251412556753,0.0182925102504972,-0.0077368810751402,-0.0686967459482667,0.00551187475820846,-0.00533067582324306
"47",-0.0828017100676202,0.00221811983118664,0.0320744686849227,0.0203185509966994,0.0401486998688662,-0.0491927480775539,0.0316450686113572,-0.0267644883625775,-0.0663199090880754,0.00514330219979409
"48",0.0490655462711121,0.00149691568257001,0.101172644805898,0.0226066739008587,-0.0710094284996889,-0.0247907804647576,0.0637681331943701,-0.0376582503750636,-0.035725866046473,0.0100105992650535
"49",-0.0844314977010429,0.0406343199583241,0.0137799336094486,-0.011524989093062,-0.00937952518091638,-0.020536687206114,0.00418822013278235,-0.0404210277691138,-0.0471738734357885,0.040332043870336
"50",-0.0626698943678727,-0.0502673282243991,0.0278468124532459,0.0226962645410806,0.0019037586871649,0.00450882354515655,-0.00307031509344623,0.0191476416612052,-0.101427406257277,-0.019514377650419
"51",0.000119926605877655,0.0251459078809908,0.103490615022483,0.00148679797309981,-0.0369332045194889,-0.0363027535017248,0.0838562564747651,-0.0375277781069073,-0.0312035477936039,-0.0760416401066369
"52",0.00861011920939531,-0.10702585798643,-0.0606156121107135,0.039674562719128,-0.00631058705172511,-0.0343517056721084,0.0131459731187791,-0.0213106962691344,0.0104431359070563,0.0593053370087953
"53",-0.081724712106253,-0.00595228780364081,0.0514860531556913,-0.0280703328193325,-0.022343365635315,0.0488605170832778,-0.0391991046079992,-0.0305805181773219,-0.0353592213102027,0.000971828648117286
"54",-0.0651119613174999,-0.0023638804536308,0.0820443519680711,-0.0226086491249171,0.0299847180223945,-0.0274928665250643,0.0257820618716828,-0.01203096930929,0.0206762487832018,0.000126646646795479
"55",0.0426763260482484,0.0464178720535351,-0.031993073438862,0.0169381536786796,-0.00174070058308978,-0.117134704061883,-0.0937667345289588,-0.0971286391323488,-0.0359625679153653,0.00550858875634513
"56",-0.0529467602879539,0.034858038778966,0.0428413807788909,0.0158715088482958,0.0276974137309979,-0.0431890045355291,0.126424835975253,0.0197362649265224,-0.0712278689728866,0.0717992061441254
"57",0.0214927872003804,0.0397275876395732,0.0432449429650957,0.0438796764759205,-0.04100055710012,-0.0560411685037851,-0.0695594271005463,0.0181445202300739,-0.0166041336998925,-0.0903625061604219
"58",0.00922864385042428,0.113533090675288,-0.0165671565249128,0.0503970544850402,-0.0247344434137451,-0.0372864784390253,-0.0463907788039924,0.0430238130843535,-0.0677035252949067,-0.0495528680802987
"59",0.0290413264808329,-0.0748277986418534,-0.0431204979376549,-0.000131444850108521,-0.0280698537963471,-0.0747962932421409,0.0567860112112903,-0.067592196968752,-0.0645074992996888,0.105162557395872
"60",-0.0851030132144533,-0.00235457422700301,0.00868952693367494,-0.0544771403851991,0.0281112732093915,0.0347438278995443,0.0316341169100537,-0.030966590127937,0.0186578315006199,-0.0495285507664431
"61",0.00213327748846429,-0.0453506352839081,0.0186327955587865,-0.0966501882571031,-0.0970912714245898,-0.0118316210545068,-0.0899879411719719,0.0397281060655253,-0.0673072174068298,-0.00417526720336993
"62",0.00731815137467784,-0.0981276957590454,0.0396540471874266,-0.0343704072804633,0.0314416594462696,-0.0548035435057874,0.110429805025237,0.00849794016431301,-0.103501078763565,-0.0288578683511898
"63",-0.00454081314600717,0.0431459295918045,-0.039432266611115,0.127459052254813,-0.0361505810701569,0.0490609016815012,0.0207480752508702,0.00886010414612688,-0.0116484346173828,0.108049038168489
"64",0.0444141239208859,0.0260490626647389,-0.0913653090243197,-0.0379008664190332,0.0340261013543884,-0.0422173884563333,-0.0573985278867984,-0.05815653969122,-0.0469972114681176,0.0252644862593372
"65",0.00698253913607172,0.0169677652966192,0.0106420408299687,-0.0886219137146219,0.0456387342099343,0.0761639323029404,-0.0634323418379463,-0.00578942933031351,-0.0630551463148303,0.0755588945852182
"66",0.00505138162146705,0.0536292190715519,0.0760268312372843,0.016251695582595,-0.0640961501365883,0.0397289920770296,-0.0572800216844277,-0.0519676371568778,0.0747668165798085,0.105600674767974
"67",0.0159527645262121,0.049643081747211,0.0776922432087821,-0.0204550594098808,-0.11733778134993,-0.0088706885583595,-0.000561472987875687,-0.034973712569338,0.0218102174518658,0.0965577045286921
"68",-0.0806178136041719,-0.0260198258279339,-0.0134407394624475,-0.00667438259525102,0.0312878905130498,-0.0452326524828108,0.0520424628564348,-0.0131008521771211,-0.000920542411009267,-0.0839775649426581
"69",-0.00547761585426061,0.0228867041864951,0.00694739129300448,-0.0475503657965211,-0.0101550634152232,0.016616827590195,0.0326124847476533,0.131207570811538,-0.0355086042672157,0.114659951005533
"70",0.0402971792051323,0.00917704033585715,0.0959561600067418,-0.0111052180055402,-0.100451022451862,0.0324040804243361,0.017976693254913,-0.0596401845734577,0.055743210393288,0.00848426487933841
"71",0.0148568581222818,-0.0959152333948858,-0.0751801822088606,0.0236632423413428,-0.0136541660842759,-0.0138647670883266,0.010397105780847,-0.0388175915903918,-0.0570163169695509,-0.00325302173672499
"72",-0.0272830909025632,-0.100007352359684,0.030210929193619,-0.0215129858778832,-0.0118390329431183,0.112734475378544,0.0312944791856829,0.0296371646724539,-0.0203043152149577,-0.0474237641986145
"73",-0.000944379428399598,-0.0805765069450609,-0.0516215148905923,-0.0289860521369326,-0.0611506712822858,-0.0425802878311725,0.0713198175998072,-0.0264581889960111,-0.0369724795711837,0.0051374502522224
"74",0.0229243847974227,-0.00934706162932582,-0.0203655599473028,-0.034953000378649,0.03506278213558,-0.0335230038786722,-0.128101327368626,0.106997470922082,-0.103283145263991,0.0702424615834636
"75",0.034098929422271,0.0630262913965921,0.0291399756863563,-0.0793385489500869,-0.0159921122508157,0.0294922221467461,0.0472908329895304,-0.0599976235329982,0.0340198972028938,0.126005455291126
"76",0.0281486816157138,0.105587727837204,0.00925175517654305,0.0279315704897181,-0.0221471991064676,-0.0424217582501726,-0.0170603016462232,0.0758786690344448,-0.0480007404170433,0.0273895663079907
"77",0.0721759914760697,-0.0629354694218319,-0.00547778573629925,-0.0355156325281157,0.0231041183069821,-0.0412791949830976,-0.0347521169769747,0.0481436422562141,-0.0113606743085936,-0.037413799487026
"78",0.0394417649122223,0.0400421134718925,-0.110793792953024,0.0326319116159447,-0.0517856818174164,-0.00397716856659846,0.0357347063651968,0.0103053535159578,0.046631024055849,0.0323058565762249
"79",-0.0740494470514532,-0.0264111475561995,-0.0118107832992409,-0.00933889102728113,0.0236319853042797,-0.0386705811525028,0.0521959412375637,-0.0124923698261929,0.105257703876413,-0.0577722575798169
"80",0.0253292915842821,-0.0437813182821587,-0.0368538336936978,-0.0931701667119027,-0.0782986942113569,-0.066803616122232,0.019404657506451,0.019134337733721,-0.0386878924309716,-0.00148887807522721
"81",0.0375341159765078,0.0098717278915741,0.0700534426210413,0.0107525426753824,-0.124902282274851,-0.0425076631775951,0.0887872687393276,-0.0330057431086177,0.028280381438949,-0.0876110905737085
"82",0.0454083317389436,0.00336199276235957,0.0318228400170547,-0.000993757697805872,0.0216247209443641,-0.0441381668860256,-0.0309037253084159,-0.0804253472609929,0.0921049422614639,0.0881544028382071
"83",0.0612473164875181,-0.000881770115508816,-0.0930544801059578,-0.0131337961232437,0.00639022583799136,-0.0699297562879869,0.00900713993968269,-0.055925272965187,-0.00758895780744626,0.0147658113416057
"84",0.00265179811666596,0.026380698478156,0.0103159244188086,-0.127017403241116,-0.0151634522168784,-0.0712680438959759,0.0126370205241769,-0.0217517515780036,-0.0151053111133738,-0.091172479611124
"85",-0.0560858478967358,-0.00191624046062991,-0.0529736669837361,0.0550363499035591,-0.0232044903503111,-0.00715276574934443,-0.0295819742926227,0.00135135956190019,0.132225578226218,-0.0180880995829594
"86",-0.00101042634878049,-0.046254654739558,-0.0696763588281022,0.0512397412171342,-0.027051127131762,-0.0935145097023773,0.0719733659757271,-0.000408545416960684,0.0563766882191453,-0.0516834674044229
"87",-0.0330230787396483,0.0297326015213491,0.0230269654615625,0.0457297438614091,0.0113741810256022,-0.0564966003039419,0.0685560298365061,-0.086447392995876,-0.0167842984054485,0.0626303364313432
"88",-0.0431030408021155,-0.0761857371462713,-0.0477336187806831,0.0639779072827852,-0.0523844182856694,-0.00248190996901779,0.0113678402582687,0.0128732508699461,-0.0564791091056656,-0.0224699941696884
"89",-0.0313732355617997,0.0528376362469099,-0.0730793861161385,-0.026817416481328,-0.0432321016035173,-0.0264006145325503,0.0379328978026984,-0.112268898932928,-0.0339847656607213,-0.0624890002233104
"90",0.0332297007146799,-0.065848097808864,-0.069633033758801,-0.0155690917234839,0.00877792798184158,-0.0746084799397628,-0.0238850030619342,-0.105418142793695,0.0590371276408738,0.0775475936357137
"91",-0.0588209444117589,0.0378684550977349,-0.00829905247415261,-0.0141017174790041,-0.0119213099800121,-0.000850036061560977,0.0113841800177469,-0.0403172794989359,0.0383489385953898,-0.0747485890501611
"92",-0.0138344676750817,-0.0832391462156688,0.00930645841279961,0.0521692446617573,0.0584432015151601,-0.0654513864635343,-0.0177286110337123,0.0386954456338639,0.0847921665335584,-0.0582869388220996
"93",0.0511204067594184,0.0487414751128835,-0.0329738570683569,-0.0209551019303162,0.0110382064696663,-0.00258687966601099,-0.00579758436798801,-0.127882099316431,0.0297098407519405,-0.0621029980917735
"94",-0.0241057613589882,0.0383611914796879,-0.0494526018625011,-0.0667643030595372,-0.0227897333420384,-0.0674668745042617,0.126106654195896,-0.015878782586702,0.136994325661148,-0.071110362467952
"95",0.0101530924815153,-0.057185900902017,-0.0660038022926038,0.0592907454113602,-0.00750593409575391,-0.0783505647640355,0.057257847211564,0.11227732681284,-0.0372219259257493,-0.0838727708762526
"96",0.0401859431880373,-0.0735379599807173,0.0604786294140069,0.0689026670628392,0.0255844820355745,-0.0359332011470878,0.00259900305915005,0.0926873061425414,0.0273560536150845,0.0117330572997066
"97",0.060537997306804,0.0165338710108835,-0.064560331531926,0.0748013468116426,-0.0132321690493015,-0.00992111520664253,-0.0357626537257038,0.0768288129101048,-0.0044610529498389,-0.00192278604584243
"98",-0.080639994714779,-0.063549767163766,0.0295429656221131,0.00985534788501902,0.0287123348780746,0.00884208412416277,0.0160769870481617,-0.00987625854062686,-0.0275034830023116,0.00279257941372405
"99",-0.00484322689995551,-0.113854468922329,-0.0384139325743148,-0.00433478214796366,0.0262506935789799,0.024491240280997,0.103499697651794,0.0220426819381261,-0.0868348559886988,-0.00570933086376242
"100",0.00565319676106315,-0.00375308210193878,0.0753085649677848,0.00827822449192293,-0.173014045003075,0.0261603727662406,-0.0208093002565433,0.0153981910632713,0.00426828697758332,-0.0606584300080364
"101",-0.0226316439087952,-0.0233088618880522,0.0243072952537512,0.0763522881184852,0.0518437920996003,0.0757440323192121,0.0205614574316043,-0.00155641467862945,-0.0781579116371605,0.108059877803813
"102",-0.0319650929391162,-0.0481562017741988,-0.0290260744083221,-0.0306023502886009,-0.0869378011223012,-0.0238674460931503,-0.0328925357981951,-0.0122808788065749,0.122236349966064,-0.0387269333281646
"103",0.0640757930831272,0.00231043753601395,0.0962162085606069,-0.0268865641894491,0.0262631960846093,-0.0342898878832027,-0.0315256643968965,-0.0435913800514454,-0.00842699603833682,0.0166452107825383
"104",-0.0127765525315275,0.0334193240134932,0.0611125602106438,-0.00160282726082332,-0.0897847527612525,0.0595765998481915,-0.0749531008009614,0.0675516380894857,-0.0458128550053664,-0.00436513477440206
"105",0.0299151342457441,0.0377324226750642,0.088580876050891,0.0980473854513478,0.0267363201118478,-0.0763115837045546,-0.00700626753703585,0.00590147439912352,0.0151962212013562,0.00363730720458974
"106",-0.0916876976721631,0.0115365194955024,0.0237470129376748,0.0107237499149123,-0.0218867049915177,0.00270172677685827,-0.0180387772277677,-0.0314581059016995,-0.0365443148573944,0.0273563910749274
"107",-0.0262865670247472,-0.0971375002559809,0.0747281430203451,0.032217875580388,0.0682671725200517,0.023014409312515,-0.00125859954473801,0.0168905115406501,-0.000810387086197816,0.0014754469521309
"108",0.0448735186088087,-0.0103183305390835,0.0979860484322125,-0.013155434003159,-0.0832296878441825,0.0264931958805064,0.0284922127985071,-0.030027092005372,0.0552098556259945,-0.0735613530535751
"109",0.0755282038636298,-0.0225339787145015,0.0485517010891004,0.00979481068880491,0.0137290142096025,-0.0859290991019128,-0.0227706356194816,-0.0464006769431855,0.0209371837908578,0.0500501875100586
"110",-0.0230149739675213,-0.0898386558076276,0.0910608494128294,0.0135201789313598,0.0284950984385522,0.0570467456727365,0.0164603179085047,0.00351117463525936,-0.053790620836908,0.0375648212645949
"111",-0.0320010410018239,-0.0963624846441985,0.0683175318786971,0.0439956023229687,0.0569020315289982,-0.0155500253874878,0.0276468243065884,0.0390046235570342,-0.0372893543381018,0.0325055836067807
"112",0.0473474675508965,0.0181533228056917,0.068972670440392,-0.0548664252179799,-0.000953604081788394,0.0924108411632941,-0.00430797460192019,-0.0218198008108614,-0.0236226532823038,-0.0655469500909396
"113",0.0395560444878253,-0.0667560799604042,0.0638713660559526,-0.0726365000683352,0.0183084109814732,0.0340530846892327,0.0812869331974451,0.0169293192573159,-0.0643834635523529,0.0146643698084653
"114",0.00820252037669539,-0.0371843107588424,0.0828292552679801,0.0949890473661446,-0.0209030350891125,-0.0381112078244203,-0.010778524937786,0.0639556151573961,0.0197173949480476,0.0464560025007491
"115",0.0339366044450891,0.0991560117050024,-0.0331133612451001,0.072477310843376,-0.00287766253297616,-0.0155157246950155,-0.0255148707942028,0.022059945217078,-0.0259876785415461,-0.0684468059378195
"116",-0.00593546787182874,-0.107734768341301,0.0634492496399302,-0.0627256558944443,0.0293908220651019,-0.00731163282670933,0.00971031406571257,-0.0023785563044962,-0.0139101462155545,0.0332126748417004
"117",0.0182464755213459,-0.0139983980132195,0.0648309641474496,-0.0933142188866783,0.0297612240417258,0.0115265709270732,0.0260730073262691,0.073241508689594,0.0336636839651827,0.0307822526571488
"118",0.0336639285619036,-0.00502729797534937,0.0188052714152398,0.0868469276486019,-0.0306511702999843,0.135128574970114,0.0340096307078912,0.0164077124690893,0.0581685127970243,0.0899060851584398
"119",0.0504606193973634,-0.0217818519092103,0.0607167197833015,-0.0341365246294511,0.043730708560378,0.053639359811089,-0.033260749863218,-0.062503218955018,0.0342402444793249,0.0760738100175239
"120",0.0337258821437781,-0.0271283264641259,0.124398544842039,-0.0293937258797664,0.0250896739026854,0.0186269156475475,0.0259992254571623,-0.0455491590754574,-0.0249577107143915,-0.00857177259029835
"121",0.0357293891219453,0.0803876440340582,-0.0204864631237419,-0.0782661362859207,0.0273581968109186,-0.0139763135819831,-0.0460574075917009,-0.00662346293134568,0.0143201489662001,-0.0944601964500911
"122",0.0572437991472616,-0.0645765852225888,0.0251270263569368,-0.016880221104682,-0.0282969002571616,0.0757025586627272,-0.0517120949686017,-0.110906125056798,-0.0132648533881749,0.0300080061131811
"123",0.0590811767303119,0.0208848056977671,0.0666076954277554,0.0268008755168772,-0.0427426672176837,0.0293277349877928,0.0729706265462872,0.0223380625895389,-0.0472985076668429,0.0730500589972761
"124",0.0641839724679682,0.0107175828050915,0.0681219630288923,0.000570104397973552,-0.0983316383267863,0.0576669319421143,0.047271149409829,0.0145449631950471,-0.0322877130886747,-0.0155283791199001
"125",-0.0644524035099696,0.0799150233934452,-0.0107016720495823,-0.053927149016605,0.00980294999510976,0.00649157995058976,-0.0141344558528332,-0.0098076062663049,-0.023246628982801,-0.0603756214657154
"126",0.0556934236691925,-0.0317666006075959,0.0143884648143218,-0.0274946652234931,-0.0461023259051397,0.0384641548750895,-0.0486721732212509,0.068266647785573,0.124931942559829,0.00420368686863796
"127",0.0511858242654813,0.0199186245959845,0.089806379854036,-0.0469344244264258,-0.0648306353172953,0.0264293939479597,0.0383167449301686,0.0150840421191059,-0.0173214653618144,0.0558998548105417
